template_id	template_sub_id	template_file_id	form_field	auto_increase	input_field	kanri_flg	input_field_name	input_type	refer_input_type	refer_table_name	refer_table_field	option_string	sort	m_refer_table_name	m_refer_table_field	m_refer_table_id	m_refer_table_column	tooltip_text	besshi_number
H14	3	H14_3	H14025	0	H14025	-1	2-② 名 ÷ ① 名 × 100	1	0				31						
H14	3	H14_3	H14026	0	H14026	-1	2-分母 計 名（Ａ＋Ｂ）	1	0				32						
H14	3	H14_3	H14027	0	H14027	-1	2-第２号修了者 計 名（ａ＋ｂ）	1	0				33						
H14	3	H14_3	H14028	0	H14028	-1	2-現行制度 第２号修了者 名	1	0				34						
H14	3	H14_3	H14029	0	H14029	-1	2-現行制度 やむを得ない不受検者 名	1	0				35						
H14	3	H14_3	H14030	0	H14030	-1	2-現行制度 第２号修了者 名 - やむを得ない不受検者 名	1	0				36						
H14	3	H14_3	H14031	0	H14031	-1	2-旧制度 第２号受検者 名	1	0				37						
H14	3	H14_3	H14032	0	H14032	-1	2-Ｂ 第３号修了者数 名	1	0				38						
H14	3	H14_3	H14033	0	H14033	-1	2-やむを得ない不受検者 名	1	0				39						
H14	3	H14_3	H14034	0	H14034	-1	2-第３号修了者数 名 - やむを得ない不受検者 名	1	0				40						
H14	3	H14_3	H14035	0	H14035	-1	2-分子 計 名（Ａ＋Ｂ）	1	0				41						
H14	3	H14_3	H14036	0	H14036	-1	2-３級程度 名（ａ＋ｂ）	1	0				42						
H14	3	H14_3	H14037	0	H14037	-1	2-現行制度 計 名（受検技能実習生名簿	1	0				43						
H14	3	H14_3	H14038	0	H14038	-1	2-旧制度 計 名（受検技能実習生名簿	1	0				44						
H14	3	H14_3	H14039	0	H14039	-1	2-２級程度 名（受検技能実習生名簿	1	0				45						
H14	3	H14_3	H14040	0	H14040	-1	2-②Ａ＋②Ｂ×1.5＝ ...名	1	0				49						
H14	3	H14_3	H14041	0	H14041	-1	2-① ...名 × 100	1	0				50						
H14	3	H14_3	H14042	0	H14042	-1	2-②Ａ＋②Ｂ×1.5＝ ...名）×1.2 ÷ ① ...名 × 100	1	0				51						
H14	3	H14_3	H14043	0	H14043	-1	2-II 2(1)３級程度の実技試験の合格者 計 名	1	0				52						
H14	3	H14_3	H14044	0	H14044	-1	2-II 2(1)合格者を輩出した実習実施者 計 実習実施者	1	0				53						
H14	3	H14_3	H14045	0	H14045	-1	2-II 2(2)２級程度の実技試験の合格者 計 名	1	0				54						
H14	3	H14_3	H14046	0	H14046	-1	2-II 2(2)合格者を輩出した実習実施者 計 実習実施者	1	0				55						
H14	3	H14_3	H14047	0	H14047	-1	2-III ２級又は３級程度の学科試験の合格者 計 名	1	0				56						
H14	3	H14_3	H14048	0	H14048	-1	2-III 合格者を輩出した実習実施者 計 実習実施者	1	0				57						
H14	3	H14_3	H14049	0	H14049	-1	2-協力の実績を有する傘下の実習実施者計 実習実施者	1	0				58						
H14	3	H14_3	H14050	0	H14050	-1	3-改善命令	3	0				59						
H14	3	H14_3	H14051	0	H14051	-1	3-改善命令※有の場合（ 年月日	4	0				60					3	
H14	3	H14_3	H14052	0	H14052	-1	3-改善命令 改善実施 ・ 改善未実施	3	0				61						
H14	3	H14_3	H14053	0	H14053	-1	3-旧制度の「改善命令相当の行政指導	3	0				62						
H14	3	H14_3	H14054	0	H14054	-1	3-旧制度の※有の場合（ 年月日	4	0				63					3	
H14	3	H14_3	H14055	0	H14055	-1	3-旧制度の 改善実施 ・ 改善未実施	3	0				64						
H14	3	H14_3	H14056	0	H14056	-1	3-失踪者 名	1	0				65						
H14	3	H14_3	H14057	0	H14057	-1	3-受入れ 名	1	0				66						
H14	3	H14_3	H14058	0	H14058	-1	3-失踪者 名 ÷ 受入れ 名 ×100	1	0				67						
H14	3	H14_3	H14059	0	H14059	-1	3-責めによるべき失踪（ 無 ・ 有	3	0				68						
H14	3	H14_3	H14061	0	H14061	-1	3-1 実習認定の取消し 機関	1	0				76						
H14	3	H14_3	H14062	0	H14062	-1	3-1 対象事業年度内に実習監理を行った実習実施者 機関	1	0				77						
H14	3	H14_3	H14063	0	H14063	-1	3-1 小数点第２位以下切捨て	1	0				78						
H14	3	H14_3	H14064	0	H14064	-1	3-1 監理団体が不正を発見して機構に報告した 件を除く	1	0				79						
H14	3	H14_3	H14065	0	H14065	-1	3-2 改善命令 件（機関数	1	0				80						
H14	3	H14_3	H14066	0	H14066	-1	3-2 対象事業年度内に実習監理を行った実習実施者 機関	1	0				81						
H14	3	H14_3	H14067	0	H14067	-1	3-2 小数点第２位以下切捨て	1	0				82						
H14	3	H14_3	H14068	0	H14068	-1	3-2 監理団体が不正を発見して機構に報告した 件を除く）	1	0				83						
H14	3	H14_3	H14069	0	H14069	-1	4-マニュアル等の策定及び関係職員への周知（ 有 ・ 無	3	0				84						
H14	3	H14_3	H14070	0	H14070	-1	4-実習先変更支援のポータルサイトへの登録	3	0				85						
H14	3	H14_3	H14071	0	H14071	-1	4-実習先変更による技能実習生の受入れ	3	0				86						
H14	3	H14_3	H14072	0	H14072	-1	4-※有の場合 技能実習生の氏名	1	0				87						
H14	3	H14_3	H14073	0	H14073	-1	4-国籍	1	0				88						
H14	3	H14_3	H14074	0	H14074	-1	4-性別	3	0				89						
H14	3	H14_3	H14075	0	H14075	-1	4-生年月日 1	4	0				90					4	
H14	3	H14_3	H14076	0	H14076	-1	4-生年月日 2	4	0				91					4	
H14	3	H14_3	H14077	0	H14077	-1	4-受入れ年月日（	4	0				92					4	
H14	3	H14_3	H14078	0	H14078	-1	4-旧所属監理団体名（	1	0				93						
H14	3	H14_3	H14079	0	H14079	-1	4-実習先変更時の技能実習計画認定番号	1	0				94						
H14	3	H14_3	H14080	0	H14080	-1	5-日本語の教育の支援を行っている実習実施者への支援の概要	1	0				95						
H14	3	H14_3	H14081	0	H14081	-1	5-地域社会との交流を行う機会をアレンジしている実習実施者への支援の概要	1	0				96						
H14	3	H14_3	H14082	0	H14082	-1	5-日本の文化を学ぶ機会をアレンジしている実習実施者への支援の概要	1	0				103						
H14	3	H14_3	H14083	0	H14083	-1	1-I【点数】	1	0				12						
H14	3	H14_3	H14084	0	H14084	-1	1-II【点数】	1	0				13						
H14	3	H14_3	H14085	0	H14085	-1	1-III【点数】	1	0				14						
H14	3	H14_3	H14086	0	H14086	-1	1-IV【点数】	1	0				15						
H14	3	H14_3	H14087	0	H14087	-1	1-V【点数】	1	0				16						
H14	3	H14_3	H14088	0	H14088	-1	1-VI【点数】	1	0				17						
H14	3	H14_3	H14089	0	H14089	-1	2-VII【点数】	1	0				46						
H14	3	H14_3	H14090	0	H14090	-1	2-I【点数】	1	0				47						
H14	3	H14_3	H14091	0	H14091	-1	3-II-1【点数】	1	0				69						
H14	3	H14_3	H14092	0	H14092	-1	3-II-2【点数】	1	0				70						
H14	3	H14_3	H14093	0	H14093	-1	3-III【点数】	1	0				71						
H14	3	H14_3	H14094	0	H14094	-1	3-IV【点数】	1	0				72						
H14	3	H14_3	H14095	0	H14095	-1	3-I【点数】	1	0				73						
H14	3	H14_3	H14096	0	H14096	-1	3-II【点数】	1	0				74						
H14	3	H14_3	H14097	0	H14097	-1	3-III【点数】	1	0				75						
H14	3	H14_3	H14098	0	H14098	-1	4-IV【点数】	1	0				97						
H14	3	H14_3	H14099	0	H14099	-1	4-I【点数】	1	0				98						
H14	3	H14_3	H14100	0	H14100	-1	4-II【点数】	1	0				99						
H14	3	H14_3	H14101	0	H14101	-1	4-III【点数】	1	0				100						
H14	3	H14_3	H14102	0	H14102	-1	4-I【点数】	1	0				101						
H14	3	H14_3	H14103	0	H14103	-1	4-II【点数】	1	0				102						
H14	3	H14_3	H14104	0	H14104	-1	5-III【点数】	1	0				104						
H14	3	H14_3	H14105	0	H14105	-1	5-合計点	1	0				105						
H14	3	H14_3	H14106	0	H14106	-1	5-日作成	4	0				106					5	
H14	3	H14_3	H14107	0	H14107	-1	5-申請者の氏名又は名称	1	0				107						
H14	3	H14_3	H14108	0	H14108	-1	5-作成責任者・役職	1	0				108						
H14	3	H14_3	H14109	0	H14109	-1	5-作成責任者・氏名	1	0				109						
H14	3	H14_3	H14110	0	H14110	-1	2-II【点数】	1	0				48						
H14	3	H14_3	H14111	0	H14111	-1	配属日	1	0				110						
H14	3	H14_3	H14112	0	H14112	-1	4-ポータルサイトへ登録した実習実施者	1	0				111						
H14	3	H14_3	H14113	0	H14113	-1	4-実習監理を行う実習実施者	1	0				112						
H14	3	H14_3	H14114	0	H14114	-1	4-ポータルサイトへ登録した実習実施者÷実習監理を行う実習実施者×100	1	0				113						
H14	3	H14_3	H14115	0	H14115	-1	4-実習先変更による技能実習生の受入れ人数	1	0				114						
H14	3	H14_3	H14116	0	H14116	-1	4-受け入れた実習実施者	1	0				115						
H14	3	H14_3	H14117	0	H14117	-1	4-受け入れた実習実施者の実習監理を行う実習実施者	1	0				116						
H14	3	H14_3	H14118	0	H14118	-1	4-受け入れた実習実施者÷実習監理を行う実習実施者×100	1	0				117						
H14	3	H14_3	H14119	0	H14119	-1	4-受入れ実習実施者名	1	0				118						
H14	3	H14_3	H14120	0	H14120	-1	4-旧実習実施者名	1	0				119						
H14	3	H14_3	H14121	0	H14121	-1	加点表の適用希望	3	0				120						
H14	3	H14_3	H14122	0	H14122	-1	4-(概要)	1	0				121						
H14	3	H14_3	H14123	0	H14123	-1	4-実習実施者名	1	0				122						
H14	3	H14_3	H14124	0	H14124	-1	4-Ａ 監理団体が確保している物件（本人のみが利用する個室（※）が確保され ているものに限る。）を技能実習生の実習中の宿泊施設として貸与	2	0				123						
H14	3	H14_3	H14125	0	H14125	-1	4-Ｂ 本人のみが利用する個室の確保ができる借上物件を探している実習実施者 又は技能実習生の相談に乗り、条件に見合う宿泊施設を紹介（実際に借上げに至った場合に限る。）	2	0				124						
H14	3	H14_3	H14126	0	H14126	-1	4-Ｃ 技能実習生が自らの意思で住居（本人のみが利用する個室が確保されている ものに限る。）を選び、自ら賃貸借契約を締結する場合に連帯保証人となる又は家賃債務保証業者を確保	2	0				125						
H14	3	H14_3	H14127	0	H14127	-1	4-これにより技能実習生に新たな金銭的負担が生じていないこと。 ※確認の上、チェックマークを付すこと。	2	0				126						
H14	3	H14_3	H14128	0	H14128	-1	4-IV【点数】	1	0				127						
H14	3	H14_3	H14129	0	H14129	-1	4-IV【点数】	1	0				128						
H14	3	H14_3	H14130	0	H14130	-1	4-IV【小計】	1	0				129						
H15	1	H15_1	H15_1001	0	H15_1001	-1	作成日	4	0				6					作成日を「yyyy/mm/dd」の書式で入力します。カレンダーの使用が可能です。	
H15	1	H15_1	H15_1002	0	H15_1002	-1	申請者（監理団体）の名称	1	0	kanri_dantai	Z106		1						
H15	1	H15_1	H15_1003	0	H15_1003	-1	代表者の名前	71	71	kanri_dantai_person	Z127		2						
H15	1	H15_1	H15_1004	0	H15_1004	-1	代表者の役職	73	71	kanri_dantai_person	Z129		3						
H15	1	H15_1	H15_1005	0	H15_1005	-1	申請日	4	0				4					申請日を「yyyy/mm/dd」の書式で入力します。カレンダーの使用が可能です。	
H15	1	H15_1	H15_1006	0	H15_1006	-1	申請の種類	39	0			監理団体許可申請,監理団体許可有効期間更新申請,監理団体許可証再交付申請,事業区分変更許可申請及び許可申請証書換申請,変更届出及び許可証書換申請	5					該当する申請の種類に?を付ける。	
H15	1	H15_1	H15_1007	0	H15_1007	-1	取下げの理由	1	0				7						
H16	1	H16_1	H16_1001	0	H16_1001	-1	【1-1-1】<br>耕種農業-施設園芸	3	0			有,追加,削除,無	1					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1002	0	H16_1002	-1	【1-1-2】<br>耕種農業-畑作・野菜	3	0			有,追加,削除,無	2					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1003	0	H16_1003	-1	【1-1-3】<br>耕種農業-果樹	3	0			有,追加,削除,無	3					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1004	0	H16_1004	-1	【1-2-1】<br>畜産農業-養豚	3	0			有,追加,削除,無	4					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1005	0	H16_1005	-1	【1-2-2】<br>畜産農業-養鶏	3	0			有,追加,削除,無	5					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1006	0	H16_1006	-1	【1-2-3】<br>畜産農業-酪農	3	0			有,追加,削除,無	6					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1007	0	H16_1007	-1	【2-1-1】<br>漁船漁業-かつお一本釣り漁業	3	0			有,追加,削除,無	8					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1008	0	H16_1008	-1	【2-1-2】<br>漁船漁業-延縄漁業	3	0			有,追加,削除,無	9					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1009	0	H16_1009	-1	【2-1-3】<br>漁船漁業-いか釣り漁業	3	0			有,追加,削除,無	10					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1010	0	H16_1010	-1	【2-1-4】<br>漁船漁業-まき網漁業	3	0			有,追加,削除,無	11					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1011	0	H16_1011	-1	【2-1-5】<br>漁船漁業-ひき網漁業	3	0			有,追加,削除,無	12					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1012	0	H16_1012	-1	【2-1-6】<br>漁船漁業-刺し網漁業	3	0			有,追加,削除,無	13					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1013	0	H16_1013	-1	【2-1-7】<br>漁船漁業-定置網漁業	3	0			有,追加,削除,無	14					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1014	0	H16_1014	-1	【2-1-8】<br>漁船漁業-かに・えびかご漁業	3	0			有,追加,削除,無	15					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1015	0	H16_1015	-1	【2-2-1】<br>養殖業-ほたてがい・まがき養殖作業	3	0			有,追加,削除,無	17					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1016	0	H16_1016	-1	【3-1-1】<br>さく井-パーカッション式さく井工事作業	3	0			有,追加,削除,無	18					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1017	0	H16_1017	-1	【3-1-2】<br>さく井-ロータリー式さく井工事作業	3	0			有,追加,削除,無	19					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1018	0	H16_1018	-1	【3-2-1】<br>建築板金-ダクト板金作業	3	0			有,追加,削除,無	20					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1019	0	H16_1019	-1	【3-2-2】<br>建築板金-内外装板金作業	3	0			有,追加,削除,無	21					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1020	0	H16_1020	-1	【3-3-1】<br>冷凍空気調和機器施工-冷凍空気調和機器施工作業	3	0			有,追加,削除,無	22					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1021	0	H16_1021	-1	【3-4-1】<br>建具製作-木製建具手加工作業	3	0			有,追加,削除,無	23					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1022	0	H16_1022	-1	【3-5-1】<br>建築大工-大工工事作業	3	0			有,追加,削除,無	24					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1023	0	H16_1023	-1	【3-6-1】<br>型枠施工-型枠工事作業	3	0			有,追加,削除,無	25					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1024	0	H16_1024	-1	【3-7-1】<br>鉄筋施工-鉄筋組立て作業	3	0			有,追加,削除,無	26					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1025	0	H16_1025	-1	【3-8-1】<br>とび-とび作業	3	0			有,追加,削除,無	27					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1026	0	H16_1026	-1	【3-9-1】<br>石材施工-石材加工作業	3	0			有,追加,削除,無	28					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1027	0	H16_1027	-1	【3-9-2】<br>石材施工-石張り作業	3	0			有,追加,削除,無	29					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1028	0	H16_1028	-1	【3-10-1】<br>タイル張り-タイル張り作業	3	0			有,追加,削除,無	30					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1029	0	H16_1029	-1	【3-11-1】<br>かわらぶき-かわらぶき作業	3	0			有,追加,削除,無	31					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1030	0	H16_1030	-1	【3-12-1】<br>左官-左官作業	3	0			有,追加,削除,無	32					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1031	0	H16_1031	-1	【3-13-1】<br>配管-建築配管作業	3	0			有,追加,削除,無	33					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1032	0	H16_1032	-1	【3-13-2】<br>配管-プラント配管作業	3	0			有,追加,削除,無	34					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1033	0	H16_1033	-1	【3-14-1】<br>熱絶縁施工-保温保冷工事作業	3	0			有,追加,削除,無	35					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1034	0	H16_1034	-1	【3-15-1】<br>内装仕上げ施工-プラスチック系床仕上げ工事作業	3	0			有,追加,削除,無	36					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1035	0	H16_1035	-1	【3-15-2】<br>内装仕上げ施工-カーペット系床仕上げ工事作業	3	0			有,追加,削除,無	37					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1036	0	H16_1036	-1	【3-15-3】<br>内装仕上げ施工-鋼製下地工事作業	3	0			有,追加,削除,無	38					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1037	0	H16_1037	-1	【3-15-4】<br>内装仕上げ施工-ボード仕上げ工事作業	3	0			有,追加,削除,無	39					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1038	0	H16_1038	-1	【3-15-5】<br>内装仕上げ施工-カーテン工事作業	3	0			有,追加,削除,無	40					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1039	0	H16_1039	-1	【3-16-1】<br>サッシ施工-ビル用サッシ施工作業	3	0			有,追加,削除,無	41					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1040	0	H16_1040	-1	【3-17-1】<br>防水施工-シーリング防水工事作業	3	0			有,追加,削除,無	42					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1041	0	H16_1041	-1	【3-18-1】<br>コンクリート圧送施工-コンクリート圧送工事作業	3	0			有,追加,削除,無	43					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1042	0	H16_1042	-1	【3-19-1】<br>ウェルポイント施工-ウェルポイント工事作業	3	0			有,追加,削除,無	44					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1043	0	H16_1043	-1	【3-20-1】<br>表装-壁装作業	3	0			有,追加,削除,無	45					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1044	0	H16_1044	-1	【3-21-1】<br>建設機械施工-押土・整地作業	3	0			有,追加,削除,無	46					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1045	0	H16_1045	-1	【3-21-2】<br>建設機械施工-積込み作業	3	0			有,追加,削除,無	47					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1046	0	H16_1046	-1	【3-21-3】<br>建設機械施工-掘削作業	3	0			有,追加,削除,無	48					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1047	0	H16_1047	-1	【3-21-4】<br>建設機械施工-締固め作業	3	0			有,追加,削除,無	49					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1048	0	H16_1048	-1	【3-22-1】<br>築炉-築炉作業	3	0			有,追加,削除,無	50					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1049	0	H16_1049	-1	【4-1-1】<br>缶詰巻締-缶詰巻締	3	0			有,追加,削除,無	51					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1050	0	H16_1050	-1	【4-2-1】<br>食鳥処理加工業-食鳥処理加工作業	3	0			有,追加,削除,無	52					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1051	0	H16_1051	-1	【4-3-1】<br>加熱性水産加工食品製造業-節類製造	3	0			有,追加,削除,無	53					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1052	0	H16_1052	-1	【4-3-2】<br>加熱性水産加工食品製造業-加熱乾製品製造	3	0			有,追加,削除,無	54					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1053	0	H16_1053	-1	【4-3-3】<br>加熱性水産加工食品製造業-調味加工品製造	3	0			有,追加,削除,無	55					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1054	0	H16_1054	-1	【4-3-4】<br>加熱性水産加工食品製造業-くん製品製造	3	0			有,追加,削除,無	56					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1055	0	H16_1055	-1	【4-4-1】<br>非加熱性水産加工食品製造業-塩蔵品製造	3	0			有,追加,削除,無	57					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1056	0	H16_1056	-1	【4-4-2】<br>非加熱性水産加工食品製造業-乾製品製造	3	0			有,追加,削除,無	58					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1057	0	H16_1057	-1	【4-4-3】<br>非加熱性水産加工食品製造業-発酵食品製造	3	0			有,追加,削除,無	59					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1058	0	H16_1058	-1	【4-5-1】<br>水産練り製品製造-かまぼこ製品製造作業	3	0			有,追加,削除,無	62					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1059	0	H16_1059	-1	【4-6-1】<br>牛豚食肉処理加工業-牛豚部分肉製造作業	3	0			有,追加,削除,無	63					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1060	0	H16_1060	-1	【4-7-1】<br>ハム・ソーセージ・ベーコン製造-ハム・ソーセージ・ベーコン製造作業	3	0			有,追加,削除,無	65					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1061	0	H16_1061	-1	【4-8-1】<br>パン製造-パン製造作業	3	0			有,追加,削除,無	66					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1062	0	H16_1062	-1	【4-9-1】<br>そう菜製造業-そう菜加工作業	3	0			有,追加,削除,無	67					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1063	0	H16_1063	-1	【4-10-1】<br>農産物漬物製造業-農産物漬物製造作業	3	0			有,追加,削除,無	68					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1064	0	H16_1064	-1	【4-11-1】<br>医療・福祉施設給食製造-医療・福祉施設給食製造作業	3	0			有,追加,削除,無	69					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1065	0	H16_1065	-1	【5-1-1】<br>紡績運転-前紡工程作業	3	0			有,追加,削除,無	70					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1066	0	H16_1066	-1	【5-1-2】<br>紡績運転-精紡工程作業	3	0			有,追加,削除,無	71					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1067	0	H16_1067	-1	【5-1-3】<br>紡績運転-巻糸工程作業	3	0			有,追加,削除,無	72					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1068	0	H16_1068	-1	【5-1-4】<br>紡績運転-合ねん糸工程作業	3	0			有,追加,削除,無	73					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1069	0	H16_1069	-1	【5-2-1】<br>織布運転-準備工程作業	3	0			有,追加,削除,無	74					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1070	0	H16_1070	-1	【5-2-2】<br>織布運転-製織工程作業	3	0			有,追加,削除,無	75					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1071	0	H16_1071	-1	【5-2-3】<br>織布運転-仕上工程作業	3	0			有,追加,削除,無	76					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1072	0	H16_1072	-1	【5-3-1】<br>染色-糸浸染作業	3	0			有,追加,削除,無	77					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
H16	1	H16_1	H16_1073	0	H16_1073	-1	【5-3-2】<br>染色-織物・ニット浸染作業	3	0			有,追加,削除,無	78					監理団体が取り扱う技能実習移行対象職種・作業について、「取扱いの有無」を選択してください。	
